region	chr	midPos	Nsites
(7786,7791)(3720981,3761483)(3700000,3800000)	chr1	3750000	7	0.089465
(7786,7791)(3720981,3761483)(3710000,3810000)	chr1	3760000	7	0.089465
(7786,7792)(3720981,3816021)(3720000,3820000)	chr1	3770000	8	0.091943
(7787,7792)(3755502,3816021)(3730000,3830000)	chr1	3780000	7	0.101509
(7787,7796)(3755502,3836741)(3740000,3840000)	chr1	3790000	11	0.074762
(7787,7845)(3755502,3849791)(3750000,3850000)	chr1	3800000	60	0.068514
(7789,7865)(3761049,3857946)(3760000,3860000)	chr1	3810000	78	0.064961
(7792,7871)(3816021,3868893)(3770000,3870000)	chr1	3820000	81	0.063321
(7792,7879)(3816021,3873171)(3780000,3880000)	chr1	3830000	89	0.063892
(7792,7879)(3816021,3873171)(3790000,3890000)	chr1	3840000	89	0.063892
(7792,7879)(3816021,3873171)(3800000,3900000)	chr1	3850000	89	0.063892
(7792,7879)(3816021,3873171)(3810000,3910000)	chr1	3860000	89	0.063892
(7793,7879)(3836673,3873171)(3820000,3920000)	chr1	3870000	88	0.063328
(7793,7886)(3836673,3929866)(3830000,3930000)	chr1	3880000	95	0.062035
(7797,7920)(3841885,3939776)(3840000,3940000)	chr1	3890000	125	0.062645
(7846,7943)(3850092,3949560)(3850000,3950000)	chr1	3900000	99	0.064610
(7866,7957)(3862583,3957203)(3860000,3960000)	chr1	3910000	93	0.074838
(7872,8001)(3870284,3969899)(3870000,3970000)	chr1	3920000	131	0.071726
(7880,8038)(3924486,3977695)(3880000,3980000)	chr1	3930000	160	0.072241
(7880,8049)(3924486,3988725)(3890000,3990000)	chr1	3940000	171	0.075740
(7880,8097)(3924486,3999877)(3900000,4000000)	chr1	3950000	219	0.085604
(7880,8163)(3924486,4009061)(3910000,4010000)	chr1	3960000	285	0.082464
(7880,8193)(3924486,4018684)(3920000,4020000)	chr1	3970000	315	0.084522
(7887,8209)(3930129,4028141)(3930000,4030000)	chr1	3980000	324	0.084084
(7921,8218)(3940513,4039983)(3940000,4040000)	chr1	3990000	299	0.087134
(7944,8247)(3955695,4049314)(3950000,4050000)	chr1	4000000	305	0.090392
(7958,8273)(3961519,4059696)(3960000,4060000)	chr1	4010000	317	0.086871
(8002,8288)(3970004,4069448)(3970000,4070000)	chr1	4020000	288	0.089671
(8039,8310)(3980529,4079825)(3980000,4080000)	chr1	4030000	273	0.088163
(8050,8325)(3990490,4088283)(3990000,4090000)	chr1	4040000	277	0.085023
(8098,8347)(4000036,4099952)(4000000,4100000)	chr1	4050000	251	0.075565
(8164,8360)(4010858,4106399)(4010000,4110000)	chr1	4060000	198	0.074238
(8194,8365)(4020903,4119189)(4020000,4120000)	chr1	4070000	173	0.067709
(8210,8380)(4030306,4126943)(4030000,4130000)	chr1	4080000	172	0.065831
(8219,8388)(4040049,4139730)(4040000,4140000)	chr1	4090000	171	0.063327
(8248,8406)(4050423,4147515)(4050000,4150000)	chr1	4100000	160	0.053522
(8274,8420)(4060040,4158747)(4060000,4160000)	chr1	4110000	148	0.053408
(8289,8424)(4070317,4166674)(4070000,4170000)	chr1	4120000	137	0.050681
(8311,8436)(4080085,4178839)(4080000,4180000)	chr1	4130000	127	0.054072
(8326,8440)(4092089,4186399)(4090000,4190000)	chr1	4140000	116	0.052747
(8348,8448)(4100506,4199773)(4100000,4200000)	chr1	4150000	102	0.052370
(8361,8453)(4117643,4203377)(4110000,4210000)	chr1	4160000	94	0.056484
(8366,8453)(4120300,4203377)(4120000,4220000)	chr1	4170000	89	0.058303
(8381,8456)(4138574,4229280)(4130000,4230000)	chr1	4180000	77	0.062151
(8389,8477)(4140072,4238651)(4140000,4240000)	chr1	4190000	90	0.059173
(8407,8485)(4152623,4248550)(4150000,4250000)	chr1	4200000	80	0.056564
(8421,8485)(4163197,4248550)(4160000,4260000)	chr1	4210000	66	0.055012
(8425,8494)(4170066,4269817)(4170000,4270000)	chr1	4220000	71	0.053019
(8437,8517)(4180871,4279685)(4180000,4280000)	chr1	4230000	82	0.045407
(8441,8551)(4193553,4289902)(4190000,4290000)	chr1	4240000	112	0.038782
(8449,8631)(4200056,4298607)(4200000,4300000)	chr1	4250000	184	0.034762
(8454,8638)(4228706,4303471)(4210000,4310000)	chr1	4260000	186	0.034059
(8454,8651)(4228706,4319288)(4220000,4320000)	chr1	4270000	199	0.035415
(8457,8659)(4230211,4326370)(4230000,4330000)	chr1	4280000	204	0.035484
(8478,8690)(4245041,4339448)(4240000,4340000)	chr1	4290000	214	0.035553
(8486,8692)(4262850,4340130)(4250000,4350000)	chr1	4300000	208	0.035329
(8486,8704)(4262850,4359844)(4260000,4360000)	chr1	4310000	220	0.036683
(8495,8710)(4271510,4366731)(4270000,4370000)	chr1	4320000	217	0.036481
(8518,8730)(4282429,4379969)(4280000,4380000)	chr1	4330000	214	0.037828
(8552,8784)(4290061,4389850)(4290000,4390000)	chr1	4340000	234	0.041670
(8632,8800)(4300800,4395653)(4300000,4400000)	chr1	4350000	170	0.049234
(8639,8800)(4313133,4395653)(4310000,4410000)	chr1	4360000	163	0.048994
(8652,8803)(4320261,4419901)(4320000,4420000)	chr1	4370000	153	0.048082
(8660,8820)(4334183,4429859)(4330000,4430000)	chr1	4380000	162	0.048848
(8691,8828)(4340063,4433414)(4340000,4440000)	chr1	4390000	139	0.050331
(8693,8828)(4353042,4433414)(4350000,4450000)	chr1	4400000	137	0.050750
(8705,8828)(4360474,4433414)(4360000,4460000)	chr1	4410000	125	0.049894
(8711,8828)(4375534,4433414)(4370000,4470000)	chr1	4420000	119	0.050464
(8731,8830)(4380338,4478287)(4380000,4480000)	chr1	4430000	101	0.049237
(8785,8835)(4390132,4486931)(4390000,4490000)	chr1	4440000	52	0.056979
(8801,8840)(4419527,4499769)(4400000,4500000)	chr1	4450000	41	0.055531
(8801,8847)(4419527,4509738)(4410000,4510000)	chr1	4460000	48	0.062536
(8804,8848)(4420385,4510688)(4420000,4520000)	chr1	4470000	46	0.067703
(8821,8853)(4431006,4528836)(4430000,4530000)	chr1	4480000	34	0.073085
(8829,8863)(4477372,4539094)(4440000,4540000)	chr1	4490000	36	0.084211
(8829,8872)(4477372,4548547)(4450000,4550000)	chr1	4500000	45	0.074842
(8829,8875)(4477372,4556629)(4460000,4560000)	chr1	4510000	48	0.074695
(8829,8876)(4477372,4567172)(4470000,4570000)	chr1	4520000	49	0.073682
(8831,8876)(4484970,4567172)(4480000,4580000)	chr1	4530000	47	0.075797
(8836,8877)(4496174,4583725)(4490000,4590000)	chr1	4540000	43	0.073054
(8841,8877)(4501087,4583725)(4500000,4600000)	chr1	4550000	38	0.073833
(8848,8879)(4510688,4600989)(4510000,4610000)	chr1	4560000	33	0.069278
(8849,8879)(4527491,4600989)(4520000,4620000)	chr1	4570000	32	0.065088
(8854,8879)(4532979,4600989)(4530000,4630000)	chr1	4580000	27	0.067176
(8864,8879)(4542938,4600989)(4540000,4640000)	chr1	4590000	17	0.049877
(8873,8886)(4556413,4647581)(4550000,4650000)	chr1	4600000	15	0.070763
(8876,8886)(4567172,4647581)(4560000,4660000)	chr1	4610000	12	0.070241
(8877,8887)(4583725,4664727)(4570000,4670000)	chr1	4620000	12	0.069845
(8877,8892)(4583725,4678703)(4580000,4680000)	chr1	4630000	17	0.077564
(8878,8892)(4600977,4678703)(4590000,4690000)	chr1	4640000	16	0.080468
(8878,8892)(4600977,4678703)(4600000,4700000)	chr1	4650000	16	0.080468
(8880,8892)(4641804,4678703)(4610000,4710000)	chr1	4660000	14	0.078383
(8880,8892)(4641804,4678703)(4620000,4720000)	chr1	4670000	14	0.078383
(8880,8893)(4641804,4728037)(4630000,4730000)	chr1	4680000	15	0.075667
(8880,8896)(4641804,4737001)(4640000,4740000)	chr1	4690000	18	0.067559
(8887,8896)(4664727,4737001)(4650000,4750000)	chr1	4700000	11	0.062351
(8887,8896)(4664727,4737001)(4660000,4760000)	chr1	4710000	11	0.062351
(8888,8899)(4676146,4762382)(4670000,4770000)	chr1	4720000	13	0.075051
(8893,8899)(4728037,4762382)(4680000,4780000)	chr1	4730000	8	0.062508
(8893,8899)(4728037,4762382)(4690000,4790000)	chr1	4740000	8	0.062508
(8893,8899)(4728037,4762382)(4700000,4800000)	chr1	4750000	8	0.062508
(8893,8901)(4728037,4807539)(4710000,4810000)	chr1	4760000	10	0.073933
(8893,8934)(4728037,4816777)(4720000,4820000)	chr1	4770000	43	0.076020
(8894,8935)(4736632,4825584)(4730000,4830000)	chr1	4780000	43	0.076445
(8897,8936)(4761941,4835591)(4740000,4840000)	chr1	4790000	41	0.080171
(8897,8936)(4761941,4835591)(4750000,4850000)	chr1	4800000	41	0.080171
(8897,8936)(4761941,4835591)(4760000,4860000)	chr1	4810000	41	0.080171
(8900,8937)(4806347,4869245)(4770000,4870000)	chr1	4820000	39	0.076713
(8900,8937)(4806347,4869245)(4780000,4880000)	chr1	4830000	39	0.076713
(8900,8940)(4806347,4884664)(4790000,4890000)	chr1	4840000	42	0.075854
(8900,8940)(4806347,4884664)(4800000,4900000)	chr1	4850000	42	0.075854
(8902,8940)(4810095,4884664)(4810000,4910000)	chr1	4860000	40	0.073485
(8935,8945)(4825584,4913095)(4820000,4920000)	chr1	4870000	12	0.054049
(8936,8946)(4835591,4925161)(4830000,4930000)	chr1	4880000	12	0.056240
(8937,8948)(4869245,4935397)(4840000,4940000)	chr1	4890000	13	0.052226
(8937,8951)(4869245,4945186)(4850000,4950000)	chr1	4900000	16	0.055417
(8937,8951)(4869245,4945186)(4860000,4960000)	chr1	4910000	16	0.055417
(8938,8951)(4884596,4945186)(4870000,4970000)	chr1	4920000	15	0.058384
(8938,8951)(4884596,4945186)(4880000,4980000)	chr1	4930000	15	0.058384
(8941,8953)(4912945,4984811)(4890000,4990000)	chr1	4940000	14	0.064490
(8941,8953)(4912945,4984811)(4900000,5000000)	chr1	4950000	14	0.064490
(8941,8953)(4912945,4984811)(4910000,5010000)	chr1	4960000	14	0.064490
(8946,8976)(4925161,5019615)(4920000,5020000)	chr1	4970000	32	0.069740
(8947,9051)(4935237,5028921)(4930000,5030000)	chr1	4980000	106	0.068679
(8949,9062)(4945125,5036925)(4940000,5040000)	chr1	4990000	115	0.075148
(8952,9080)(4984776,5048419)(4950000,5050000)	chr1	5000000	130	0.072893
(8952,9127)(4984776,5059255)(4960000,5060000)	chr1	5010000	177	0.069870
(8952,9172)(4984776,5069824)(4970000,5070000)	chr1	5020000	222	0.068022
(8952,9208)(4984776,5075715)(4980000,5080000)	chr1	5030000	258	0.071595
(8954,9208)(5017859,5075715)(4990000,5090000)	chr1	5040000	256	0.071282
(8954,9215)(5017859,5097542)(5000000,5100000)	chr1	5050000	263	0.071634
(8954,9217)(5017859,5101415)(5010000,5110000)	chr1	5060000	265	0.071552
(8977,9217)(5020059,5101415)(5020000,5120000)	chr1	5070000	242	0.071890
(9052,9218)(5030478,5128743)(5030000,5130000)	chr1	5080000	168	0.073430
(9063,9242)(5042735,5139875)(5040000,5140000)	chr1	5090000	181	0.071376
(9081,9296)(5052203,5149876)(5050000,5150000)	chr1	5100000	217	0.071520
(9128,9365)(5060745,5159631)(5060000,5160000)	chr1	5110000	239	0.082642
(9173,9384)(5070476,5169639)(5070000,5170000)	chr1	5120000	213	0.083602
(9209,9419)(5092779,5179748)(5080000,5180000)	chr1	5130000	212	0.078921
(9209,9433)(5092779,5186841)(5090000,5190000)	chr1	5140000	226	0.078736
(9216,9433)(5101292,5186841)(5100000,5200000)	chr1	5150000	219	0.078575
(9218,9433)(5128743,5186841)(5110000,5210000)	chr1	5160000	217	0.078736
(9218,9433)(5128743,5186841)(5120000,5220000)	chr1	5170000	217	0.078736
(9219,9447)(5130012,5228475)(5130000,5230000)	chr1	5180000	230	0.080167
(9243,9498)(5141243,5239908)(5140000,5240000)	chr1	5190000	257	0.085119
(9297,9542)(5150109,5249238)(5150000,5250000)	chr1	5200000	247	0.085565
(9366,9589)(5161410,5259826)(5160000,5260000)	chr1	5210000	225	0.074776
(9385,9626)(5170127,5269779)(5170000,5270000)	chr1	5220000	243	0.087781
(9420,9666)(5182161,5279965)(5180000,5280000)	chr1	5230000	248	0.091692
(9434,9711)(5223436,5289992)(5190000,5290000)	chr1	5240000	279	0.091994
(9434,9741)(5223436,5299181)(5200000,5300000)	chr1	5250000	309	0.090952
(9434,9784)(5223436,5309838)(5210000,5310000)	chr1	5260000	352	0.092741
(9434,9828)(5223436,5319684)(5220000,5320000)	chr1	5270000	396	0.093879
(9448,9910)(5230313,5329474)(5230000,5330000)	chr1	5280000	464	0.087767
(9499,9979)(5240070,5339506)(5240000,5340000)	chr1	5290000	482	0.085977
(9543,10037)(5250663,5349602)(5250000,5350000)	chr1	5300000	496	0.089229
(9590,10088)(5260702,5359926)(5260000,5360000)	chr1	5310000	500	0.092080
(9627,10096)(5270104,5360506)(5270000,5370000)	chr1	5320000	471	0.087633
(9667,10096)(5280022,5360506)(5280000,5380000)	chr1	5330000	431	0.087250
(9712,10096)(5290204,5360506)(5290000,5390000)	chr1	5340000	386	0.087082
(9742,10096)(5300086,5360506)(5300000,5400000)	chr1	5350000	356	0.087538
(9785,10096)(5310022,5360506)(5310000,5410000)	chr1	5360000	313	0.085031
(9829,10096)(5322049,5360506)(5320000,5420000)	chr1	5370000	269	0.082129
(9911,10096)(5330095,5360506)(5330000,5430000)	chr1	5380000	187	0.091328
(9980,10096)(5340307,5360506)(5340000,5440000)	chr1	5390000	118	0.092629
(10038,10096)(5350458,5360506)(5350000,5450000)	chr1	5400000	60	0.087075
(10089,10096)(5360028,5360506)(5360000,5460000)	chr1	5410000	9	0.058105
(10097,10097)(5474721,5474721)(5380000,5480000)	chr1	5430000	2	0.040451
(10097,10097)(5474721,5474721)(5390000,5490000)	chr1	5440000	2	0.040451
(10097,10097)(5474721,5474721)(5400000,5500000)	chr1	5450000	2	0.040451
(10097,10098)(5474721,5509548)(5410000,5510000)	chr1	5460000	3	0.127179
(10097,10128)(5474721,5515688)(5420000,5520000)	chr1	5470000	33	0.130371
(10097,10129)(5474721,5526643)(5430000,5530000)	chr1	5480000	34	0.128096
(10097,10133)(5474721,5532477)(5440000,5540000)	chr1	5490000	38	0.127781
(10097,10133)(5474721,5532477)(5450000,5550000)	chr1	5500000	38	0.127781
(10097,10133)(5474721,5532477)(5460000,5560000)	chr1	5510000	38	0.127781
(10097,10166)(5474721,5568813)(5470000,5570000)	chr1	5520000	71	0.101887
(10098,10167)(5509548,5570226)(5480000,5580000)	chr1	5530000	71	0.101987
(10098,10167)(5509548,5570226)(5490000,5590000)	chr1	5540000	71	0.101987
(10098,10167)(5509548,5570226)(5500000,5600000)	chr1	5550000	71	0.101987
(10099,10168)(5510304,5605152)(5510000,5610000)	chr1	5560000	71	0.100765
(10129,10172)(5526643,5615805)(5520000,5620000)	chr1	5570000	45	0.081549
(10130,10173)(5531974,5629415)(5530000,5630000)	chr1	5580000	45	0.082669
(10134,10173)(5560462,5629415)(5540000,5640000)	chr1	5590000	41	0.077926
(10134,10173)(5560462,5629415)(5550000,5650000)	chr1	5600000	41	0.077926
(10134,10174)(5560462,5658335)(5560000,5660000)	chr1	5610000	42	0.077113
(10167,10174)(5570226,5658335)(5570000,5670000)	chr1	5620000	9	0.108159
(10168,10174)(5605152,5658335)(5580000,5680000)	chr1	5630000	8	0.117558
(10168,10174)(5605152,5658335)(5590000,5690000)	chr1	5640000	8	0.117558
(10168,10174)(5605152,5658335)(5600000,5700000)	chr1	5650000	8	0.117558
(10169,10174)(5613362,5658335)(5610000,5710000)	chr1	5660000	7	0.113002
(10173,10174)(5629415,5658335)(5620000,5720000)	chr1	5670000	3	0.069289
(10174,10175)(5658335,5720186)(5630000,5730000)	chr1	5680000	3	0.059327
(10174,10178)(5658335,5739244)(5640000,5740000)	chr1	5690000	6	0.044338
(10174,10178)(5658335,5739244)(5650000,5750000)	chr1	5700000	6	0.044338
(10175,10178)(5720186,5739244)(5660000,5760000)	chr1	5710000	5	0.042725
(10175,10178)(5720186,5739244)(5670000,5770000)	chr1	5720000	5	0.042725
(10175,10178)(5720186,5739244)(5680000,5780000)	chr1	5730000	5	0.042725
(10175,10178)(5720186,5739244)(5690000,5790000)	chr1	5740000	5	0.042725
(10175,10179)(5720186,5794974)(5700000,5800000)	chr1	5750000	6	0.060450
(10175,10179)(5720186,5794974)(5710000,5810000)	chr1	5760000	6	0.060450
(10175,10195)(5720186,5817300)(5720000,5820000)	chr1	5770000	22	0.075380
(10176,10195)(5739137,5817300)(5730000,5830000)	chr1	5780000	21	0.075780
(10179,10195)(5794974,5817300)(5740000,5840000)	chr1	5790000	18	0.083410
(10179,10195)(5794974,5817300)(5750000,5850000)	chr1	5800000	18	0.083410
(10179,10195)(5794974,5817300)(5760000,5860000)	chr1	5810000	18	0.083410
(10179,10195)(5794974,5817300)(5770000,5870000)	chr1	5820000	18	0.083410
(10179,10195)(5794974,5817300)(5780000,5880000)	chr1	5830000	18	0.083410
(10179,10195)(5794974,5817300)(5790000,5890000)	chr1	5840000	18	0.083410
(10180,10195)(5813323,5817300)(5800000,5900000)	chr1	5850000	17	0.080386
(10180,10203)(5813323,5907026)(5810000,5910000)	chr1	5860000	25	0.072211
(10196,10207)(5905212,5919893)(5820000,5920000)	chr1	5870000	13	0.053989
(10196,10207)(5905212,5919893)(5830000,5930000)	chr1	5880000	13	0.053989
(10196,10207)(5905212,5919893)(5840000,5940000)	chr1	5890000	13	0.053989
(10196,10210)(5905212,5942978)(5850000,5950000)	chr1	5900000	16	0.057112
(10196,10210)(5905212,5942978)(5860000,5960000)	chr1	5910000	16	0.057112
(10196,10211)(5905212,5963094)(5870000,5970000)	chr1	5920000	17	0.070545
(10196,10211)(5905212,5963094)(5880000,5980000)	chr1	5930000	17	0.070545
(10196,10211)(5905212,5963094)(5890000,5990000)	chr1	5940000	17	0.070545
(10196,10211)(5905212,5963094)(5900000,6000000)	chr1	5950000	17	0.070545
(10204,10231)(5911057,6009579)(5910000,6010000)	chr1	5960000	29	0.073210
(10208,10231)(5942577,6009579)(5920000,6020000)	chr1	5970000	25	0.077136
(10208,10231)(5942577,6009579)(5930000,6030000)	chr1	5980000	25	0.077136
(10208,10231)(5942577,6009579)(5940000,6040000)	chr1	5990000	25	0.077136
(10211,10233)(5963094,6043266)(5950000,6050000)	chr1	6000000	24	0.076171
(10211,10235)(5963094,6056616)(5960000,6060000)	chr1	6010000	26	0.074698
(10212,10235)(6004048,6056616)(5970000,6070000)	chr1	6020000	25	0.066209
(10212,10235)(6004048,6056616)(5980000,6080000)	chr1	6030000	25	0.066209
(10212,10236)(6004048,6083676)(5990000,6090000)	chr1	6040000	26	0.064656
(10212,10239)(6004048,6098690)(6000000,6100000)	chr1	6050000	29	0.063838
(10232,10239)(6042940,6098690)(6010000,6110000)	chr1	6060000	9	0.053724
(10232,10239)(6042940,6098690)(6020000,6120000)	chr1	6070000	9	0.053724
(10232,10246)(6042940,6125061)(6030000,6130000)	chr1	6080000	16	0.138338
(10232,10250)(6042940,6136419)(6040000,6140000)	chr1	6090000	20	0.120005
(10234,10252)(6056423,6142205)(6050000,6150000)	chr1	6100000	20	0.119192
(10236,10252)(6083676,6142205)(6060000,6160000)	chr1	6110000	18	0.126254
(10236,10252)(6083676,6142205)(6070000,6170000)	chr1	6120000	18	0.126254
(10236,10252)(6083676,6142205)(6080000,6180000)	chr1	6130000	18	0.126254
(10237,10261)(6098600,6188831)(6090000,6190000)	chr1	6140000	26	0.112613
(10240,10270)(6124812,6195158)(6100000,6200000)	chr1	6150000	32	0.104755
(10240,10274)(6124812,6204471)(6110000,6210000)	chr1	6160000	36	0.100030
(10240,10286)(6124812,6214079)(6120000,6220000)	chr1	6170000	48	0.088199
(10247,10287)(6135874,6221533)(6130000,6230000)	chr1	6180000	42	0.058637
(10251,10287)(6141706,6221533)(6140000,6240000)	chr1	6190000	38	0.059763
(10253,10287)(6180095,6221533)(6150000,6250000)	chr1	6200000	36	0.060380
(10253,10306)(6180095,6258152)(6160000,6260000)	chr1	6210000	55	0.071796
(10253,10306)(6180095,6258152)(6170000,6270000)	chr1	6220000	55	0.071796
(10253,10311)(6180095,6275767)(6180000,6280000)	chr1	6230000	60	0.071959
(10262,10317)(6191856,6288155)(6190000,6290000)	chr1	6240000	57	0.069823
(10271,10335)(6201648,6299545)(6200000,6300000)	chr1	6250000	66	0.076718
(10275,10360)(6213396,6308610)(6210000,6310000)	chr1	6260000	87	0.076282
(10287,10360)(6221533,6308610)(6220000,6320000)	chr1	6270000	75	0.080716
(10288,10361)(6250290,6320063)(6230000,6330000)	chr1	6280000	75	0.081957
(10288,10383)(6250290,6335350)(6240000,6340000)	chr1	6290000	97	0.080199
(10288,10383)(6250290,6335350)(6250000,6350000)	chr1	6300000	97	0.080199
(10307,10409)(6270048,6359895)(6260000,6360000)	chr1	6310000	104	0.078959
(10307,10445)(6270048,6369722)(6270000,6370000)	chr1	6320000	140	0.076286
(10312,10470)(6286991,6377438)(6280000,6380000)	chr1	6330000	160	0.073056
(10318,10486)(6291615,6388998)(6290000,6390000)	chr1	6340000	170	0.073243
(10336,10493)(6300503,6399514)(6300000,6400000)	chr1	6350000	159	0.072558
(10361,10506)(6320063,6409529)(6310000,6410000)	chr1	6360000	147	0.076591
(10361,10506)(6320063,6409529)(6320000,6420000)	chr1	6370000	147	0.076591
(10362,10506)(6331510,6409529)(6330000,6430000)	chr1	6380000	146	0.076219
(10384,10506)(6350588,6409529)(6340000,6440000)	chr1	6390000	124	0.076656
(10384,10513)(6350588,6445437)(6350000,6450000)	chr1	6400000	131	0.078029
(10410,10519)(6360190,6453153)(6360000,6460000)	chr1	6410000	111	0.085563
(10446,10519)(6370084,6453153)(6370000,6470000)	chr1	6420000	75	0.093680
(10471,10520)(6382573,6475545)(6380000,6480000)	chr1	6430000	51	0.112110
(10487,10521)(6393059,6486865)(6390000,6490000)	chr1	6440000	36	0.128910
(10494,10521)(6401446,6486865)(6400000,6500000)	chr1	6450000	29	0.134428
(10507,10521)(6443274,6486865)(6410000,6510000)	chr1	6460000	16	0.150509
(10507,10524)(6443274,6513481)(6420000,6520000)	chr1	6470000	19	0.140561
(10507,10524)(6443274,6513481)(6430000,6530000)	chr1	6480000	19	0.140561
(10507,10524)(6443274,6513481)(6440000,6540000)	chr1	6490000	19	0.140561
(10514,10524)(6452033,6513481)(6450000,6550000)	chr1	6500000	12	0.174873
(10520,10524)(6475545,6513481)(6460000,6560000)	chr1	6510000	6	0.071493
(10520,10524)(6475545,6513481)(6470000,6570000)	chr1	6520000	6	0.071493
(10521,10524)(6486865,6513481)(6480000,6580000)	chr1	6530000	5	0.065911
(10522,10524)(6513280,6513481)(6490000,6590000)	chr1	6540000	4	0.064200
(10522,10524)(6513280,6513481)(6500000,6600000)	chr1	6550000	4	0.064200
(10522,10524)(6513280,6513481)(6510000,6610000)	chr1	6560000	4	0.064200
(10525,10547)(6616044,6619661)(6520000,6620000)	chr1	6570000	24	0.087692
