region	chr	midPos	Nsites
(16690,16692)(3595104,3595238)(3530000,3630000)	chr1	3580000	4	0.047867
(16690,16692)(3595104,3595238)(3540000,3640000)	chr1	3590000	4	0.047867
(16690,16692)(3595104,3595238)(3550000,3650000)	chr1	3600000	4	0.047867
(16690,16707)(3595104,3658603)(3560000,3660000)	chr1	3610000	19	0.080547
(16690,16710)(3595104,3669470)(3570000,3670000)	chr1	3620000	22	0.077127
(16690,16716)(3595104,3672557)(3580000,3680000)	chr1	3630000	28	0.077911
(16690,16717)(3595104,3681224)(3590000,3690000)	chr1	3640000	29	0.077286
(16693,16717)(3651448,3681224)(3600000,3700000)	chr1	3650000	26	0.080868
(16693,16717)(3651448,3681224)(3610000,3710000)	chr1	3660000	26	0.080868
(16693,16717)(3651448,3681224)(3620000,3720000)	chr1	3670000	26	0.080868
(16693,16719)(3651448,3720981)(3630000,3730000)	chr1	3680000	28	0.078679
(16693,16720)(3651448,3732304)(3640000,3740000)	chr1	3690000	29	0.077082
(16693,16721)(3651448,3747670)(3650000,3750000)	chr1	3700000	30	0.076705
(16708,16722)(3669097,3755502)(3660000,3760000)	chr1	3710000	16	0.064043
(16711,16727)(3671939,3761583)(3670000,3770000)	chr1	3720000	18	0.079241
(16717,16729)(3681224,3773293)(3680000,3780000)	chr1	3730000	14	0.072034
(16718,16729)(3720908,3773293)(3690000,3790000)	chr1	3740000	13	0.073087
(16718,16729)(3720908,3773293)(3700000,3800000)	chr1	3750000	13	0.073087
(16718,16729)(3720908,3773293)(3710000,3810000)	chr1	3760000	13	0.073087
(16718,16734)(3720908,3816511)(3720000,3820000)	chr1	3770000	18	0.067599
(16720,16741)(3732304,3829704)(3730000,3830000)	chr1	3780000	23	0.071865
(16721,16745)(3747670,3836673)(3740000,3840000)	chr1	3790000	26	0.077737
(16722,16976)(3755502,3849945)(3750000,3850000)	chr1	3800000	256	0.039648
(16723,17055)(3760907,3859548)(3760000,3860000)	chr1	3810000	334	0.042871
(16728,17083)(3770218,3869991)(3770000,3870000)	chr1	3820000	357	0.042900
(16730,17132)(3815953,3874292)(3780000,3880000)	chr1	3830000	404	0.042763
(16730,17132)(3815953,3874292)(3790000,3890000)	chr1	3840000	404	0.042763
(16730,17136)(3815953,3898014)(3800000,3900000)	chr1	3850000	408	0.042920
(16730,17136)(3815953,3898014)(3810000,3910000)	chr1	3860000	408	0.042920
(16735,17137)(3822061,3911961)(3820000,3920000)	chr1	3870000	404	0.042775
(16742,17178)(3830637,3929997)(3830000,3930000)	chr1	3880000	438	0.042653
(16746,17267)(3841679,3939836)(3840000,3940000)	chr1	3890000	523	0.052587
(16977,17375)(3850008,3949568)(3850000,3950000)	chr1	3900000	400	0.070785
(17056,17449)(3861167,3957407)(3860000,3960000)	chr1	3910000	395	0.073926
(17084,17618)(3870067,3969951)(3870000,3970000)	chr1	3920000	536	0.070473
(17133,17789)(3897908,3979904)(3880000,3980000)	chr1	3930000	658	0.063486
(17133,17832)(3897908,3989951)(3890000,3990000)	chr1	3940000	701	0.061529
(17137,17938)(3911961,3999877)(3900000,4000000)	chr1	3950000	803	0.056708
(17137,18094)(3911961,4009906)(3910000,4010000)	chr1	3960000	959	0.052645
(17138,18197)(3922642,4019983)(3920000,4020000)	chr1	3970000	1061	0.051220
(17179,18245)(3930695,4029923)(3930000,4030000)	chr1	3980000	1068	0.052442
(17268,18269)(3940383,4039983)(3940000,4040000)	chr1	3990000	1003	0.049523
(17376,18332)(3951209,4049954)(3950000,4050000)	chr1	4000000	958	0.047133
(17450,18376)(3961154,4059737)(3960000,4060000)	chr1	4010000	928	0.045233
(17619,18404)(3970004,4069448)(3970000,4070000)	chr1	4020000	787	0.053777
(17790,18435)(3980259,4079737)(3980000,4080000)	chr1	4030000	647	0.080825
(17833,18454)(3990158,4088428)(3990000,4090000)	chr1	4040000	623	0.098116
(17939,18493)(4000014,4099739)(4000000,4100000)	chr1	4050000	556	0.121434
(18095,18516)(4010018,4106399)(4010000,4110000)	chr1	4060000	423	0.154318
(18198,18529)(4020500,4119435)(4020000,4120000)	chr1	4070000	333	0.180131
(18246,18555)(4030034,4127120)(4030000,4130000)	chr1	4080000	311	0.195642
(18270,18564)(4040049,4139771)(4040000,4140000)	chr1	4090000	296	0.206890
(18333,18598)(4050107,4149257)(4050000,4150000)	chr1	4100000	267	0.225369
(18377,18617)(4060040,4159274)(4060000,4160000)	chr1	4110000	242	0.250183
(18405,18636)(4070317,4169893)(4070000,4170000)	chr1	4120000	233	0.240374
(18436,18664)(4080085,4179748)(4080000,4180000)	chr1	4130000	230	0.210459
(18455,18680)(4090895,4189746)(4090000,4190000)	chr1	4140000	227	0.182485
(18494,18689)(4100139,4199773)(4100000,4200000)	chr1	4150000	197	0.175228
(18517,18698)(4117643,4203073)(4110000,4210000)	chr1	4160000	183	0.175687
(18530,18698)(4120260,4203073)(4120000,4220000)	chr1	4170000	170	0.180676
(18556,18702)(4138574,4229020)(4130000,4230000)	chr1	4180000	148	0.187099
(18565,18737)(4140072,4238351)(4140000,4240000)	chr1	4190000	174	0.197594
(18599,18743)(4152718,4249261)(4150000,4250000)	chr1	4200000	146	0.222344
(18618,18744)(4160426,4253813)(4160000,4260000)	chr1	4210000	128	0.226600
(18637,18749)(4170066,4269714)(4170000,4270000)	chr1	4220000	114	0.245857
(18665,18779)(4180395,4276040)(4180000,4280000)	chr1	4230000	116	0.229822
(18681,18838)(4192403,4289959)(4190000,4290000)	chr1	4240000	159	0.168623
(18690,18957)(4200060,4298839)(4200000,4300000)	chr1	4250000	269	0.123660
(18699,18964)(4227031,4303506)(4210000,4310000)	chr1	4260000	267	0.129844
(18699,18994)(4227031,4319957)(4220000,4320000)	chr1	4270000	297	0.135060
(18703,19002)(4230211,4325299)(4230000,4330000)	chr1	4280000	301	0.140247
(18738,19087)(4246051,4339974)(4240000,4340000)	chr1	4290000	351	0.129224
(18744,19095)(4253813,4340299)(4250000,4350000)	chr1	4300000	353	0.119558
(18745,19132)(4263223,4359786)(4260000,4360000)	chr1	4310000	389	0.122187
(18750,19146)(4271347,4367594)(4270000,4370000)	chr1	4320000	398	0.115025
(18780,19195)(4282370,4379980)(4280000,4380000)	chr1	4330000	417	0.115688
(18839,19289)(4290061,4389974)(4290000,4390000)	chr1	4340000	452	0.125100
(18958,19315)(4300800,4395653)(4300000,4400000)	chr1	4350000	359	0.153504
(18965,19320)(4313575,4408007)(4310000,4410000)	chr1	4360000	357	0.152390
(18995,19330)(4321231,4419901)(4320000,4420000)	chr1	4370000	337	0.148322
(19003,19385)(4333755,4429859)(4330000,4430000)	chr1	4380000	384	0.145997
(19088,19407)(4340040,4434245)(4340000,4440000)	chr1	4390000	321	0.146121
(19096,19407)(4352474,4434245)(4350000,4450000)	chr1	4400000	313	0.148357
(19133,19407)(4360222,4434245)(4360000,4460000)	chr1	4410000	276	0.147976
(19147,19408)(4375534,4468886)(4370000,4470000)	chr1	4420000	263	0.150318
(19196,19412)(4380053,4478287)(4380000,4480000)	chr1	4430000	218	0.165039
(19290,19440)(4390007,4486817)(4390000,4490000)	chr1	4440000	152	0.204834
(19316,19452)(4406525,4499891)(4400000,4500000)	chr1	4450000	138	0.199862
(19321,19484)(4419079,4509007)(4410000,4510000)	chr1	4460000	165	0.177452
(19331,19496)(4420022,4515088)(4420000,4520000)	chr1	4470000	167	0.185372
(19386,19510)(4431293,4529293)(4430000,4530000)	chr1	4480000	126	0.183428
(19408,19537)(4468886,4539016)(4440000,4540000)	chr1	4490000	131	0.201764
(19408,19564)(4468886,4549433)(4450000,4550000)	chr1	4500000	158	0.198386
(19408,19572)(4468886,4556685)(4460000,4560000)	chr1	4510000	166	0.199049
(19409,19572)(4470066,4556685)(4470000,4570000)	chr1	4520000	165	0.198593
(19413,19572)(4483027,4556685)(4480000,4580000)	chr1	4530000	161	0.190128
(19441,19572)(4493590,4556685)(4490000,4590000)	chr1	4540000	133	0.190701
(19453,19573)(4500751,4591288)(4500000,4600000)	chr1	4550000	122	0.187476
(19485,19581)(4510688,4600989)(4510000,4610000)	chr1	4560000	98	0.202162
(19497,19591)(4522219,4618635)(4520000,4620000)	chr1	4570000	96	0.181188
(19511,19591)(4531706,4618635)(4530000,4630000)	chr1	4580000	82	0.185577
(19538,19591)(4540031,4618635)(4540000,4640000)	chr1	4590000	55	0.150321
(19565,19598)(4550031,4647999)(4550000,4650000)	chr1	4600000	35	0.124120
(19573,19600)(4591288,4650822)(4560000,4660000)	chr1	4610000	29	0.100398
(19573,19605)(4591288,4664913)(4570000,4670000)	chr1	4620000	34	0.087700
(19573,19607)(4591288,4678618)(4580000,4680000)	chr1	4630000	36	0.094787
(19573,19609)(4591288,4682675)(4590000,4690000)	chr1	4640000	38	0.092994
(19574,19609)(4600096,4682675)(4600000,4700000)	chr1	4650000	37	0.093683
(19582,19612)(4616463,4704516)(4610000,4710000)	chr1	4660000	32	0.093020
(19592,19612)(4642064,4704516)(4620000,4720000)	chr1	4670000	22	0.108518
(19592,19620)(4642064,4729616)(4630000,4730000)	chr1	4680000	30	0.101953
(19592,19624)(4642064,4736780)(4640000,4740000)	chr1	4690000	34	0.099756
(19599,19625)(4650820,4742549)(4650000,4750000)	chr1	4700000	28	0.086653
(19601,19625)(4664456,4742549)(4660000,4760000)	chr1	4710000	26	0.077940
(19606,19634)(4676661,4768420)(4670000,4770000)	chr1	4720000	30	0.131063
(19608,19639)(4682413,4770178)(4680000,4780000)	chr1	4730000	33	0.114412
(19610,19641)(4703654,4787267)(4690000,4790000)	chr1	4740000	33	0.118114
(19610,19652)(4703654,4799415)(4700000,4800000)	chr1	4750000	44	0.109159
(19613,19660)(4722634,4807539)(4710000,4810000)	chr1	4760000	49	0.110388
(19613,19712)(4722634,4816986)(4720000,4820000)	chr1	4770000	101	0.081848
(19621,19718)(4736632,4825584)(4730000,4830000)	chr1	4780000	99	0.084295
(19625,19718)(4742549,4825584)(4740000,4840000)	chr1	4790000	95	0.084252
(19626,19718)(4761366,4825584)(4750000,4850000)	chr1	4800000	94	0.084771
(19626,19719)(4761366,4859119)(4760000,4860000)	chr1	4810000	95	0.084342
(19635,19722)(4770077,4869526)(4770000,4870000)	chr1	4820000	89	0.070145
(19640,19722)(4787219,4869526)(4780000,4880000)	chr1	4830000	84	0.071001
(19642,19731)(4798624,4889931)(4790000,4890000)	chr1	4840000	91	0.070716
(19653,19731)(4800473,4889931)(4800000,4900000)	chr1	4850000	80	0.068713
(19661,19737)(4810075,4907494)(4810000,4910000)	chr1	4860000	78	0.064298
(19713,19739)(4822912,4913640)(4820000,4920000)	chr1	4870000	28	0.103550
(19719,19741)(4859119,4925161)(4830000,4930000)	chr1	4880000	24	0.098049
(19719,19742)(4859119,4935413)(4840000,4940000)	chr1	4890000	25	0.100910
(19719,19745)(4859119,4945211)(4850000,4950000)	chr1	4900000	28	0.100319
(19720,19745)(4868787,4945211)(4860000,4960000)	chr1	4910000	27	0.102448
(19723,19745)(4881950,4945211)(4870000,4970000)	chr1	4920000	24	0.101507
(19723,19750)(4881950,4979741)(4880000,4980000)	chr1	4930000	29	0.098880
(19732,19758)(4907038,4985184)(4890000,4990000)	chr1	4940000	28	0.086957
(19732,19758)(4907038,4985184)(4900000,5000000)	chr1	4950000	28	0.086957
(19738,19758)(4913095,4985184)(4910000,5010000)	chr1	4960000	22	0.089374
(19740,19834)(4920799,5019975)(4920000,5020000)	chr1	4970000	96	0.095904
(19742,20037)(4935413,5029907)(4930000,5030000)	chr1	4980000	297	0.092917
(19743,20067)(4945125,5037187)(4940000,5040000)	chr1	4990000	326	0.092118
(19746,20102)(4979514,5048563)(4950000,5050000)	chr1	5000000	358	0.086810
(19746,20201)(4979514,5059704)(4960000,5060000)	chr1	5010000	457	0.083643
(19746,20358)(4979514,5069824)(4970000,5070000)	chr1	5020000	614	0.077422
(19751,20476)(4984811,5079580)(4980000,5080000)	chr1	5030000	727	0.075395
(19759,20476)(5013252,5079580)(4990000,5090000)	chr1	5040000	719	0.075845
(19759,20484)(5013252,5098749)(5000000,5100000)	chr1	5050000	727	0.075988
(19759,20487)(5013252,5101447)(5010000,5110000)	chr1	5060000	730	0.075878
(19835,20487)(5020051,5101447)(5020000,5120000)	chr1	5070000	654	0.072622
(20038,20491)(5030047,5129849)(5030000,5130000)	chr1	5080000	455	0.064705
(20068,20525)(5042718,5139970)(5040000,5140000)	chr1	5090000	459	0.067834
(20103,20749)(5052125,5149993)(5050000,5150000)	chr1	5100000	648	0.073381
(20202,20946)(5060371,5159768)(5060000,5160000)	chr1	5110000	746	0.071791
(20359,20982)(5070175,5169974)(5070000,5170000)	chr1	5120000	625	0.073987
(20477,21063)(5094041,5179965)(5080000,5180000)	chr1	5130000	588	0.074789
(20477,21099)(5094041,5186715)(5090000,5190000)	chr1	5140000	624	0.073958
(20485,21099)(5101119,5186715)(5100000,5200000)	chr1	5150000	616	0.073752
(20488,21099)(5128804,5186715)(5110000,5210000)	chr1	5160000	613	0.073879
(20488,21099)(5128804,5186715)(5120000,5220000)	chr1	5170000	613	0.073879
(20492,21125)(5130316,5229417)(5130000,5230000)	chr1	5180000	635	0.072264
(20526,21229)(5140003,5239953)(5140000,5240000)	chr1	5190000	705	0.076475
(20750,21322)(5150017,5249722)(5150000,5250000)	chr1	5200000	574	0.098713
(20947,21440)(5161604,5259826)(5160000,5260000)	chr1	5210000	495	0.111025
(20983,21531)(5170127,5269779)(5170000,5270000)	chr1	5220000	550	0.106259
(21064,21656)(5180002,5279866)(5180000,5280000)	chr1	5230000	594	0.104313
(21100,21800)(5223527,5289992)(5190000,5290000)	chr1	5240000	702	0.097984
(21100,21897)(5223527,5299781)(5200000,5300000)	chr1	5250000	799	0.098147
(21100,22032)(5223527,5309838)(5210000,5310000)	chr1	5260000	934	0.103176
(21100,22167)(5223527,5319803)(5220000,5320000)	chr1	5270000	1069	0.096601
(21126,22337)(5230166,5329951)(5230000,5330000)	chr1	5280000	1213	0.091658
(21230,22523)(5240070,5339506)(5240000,5340000)	chr1	5290000	1295	0.085577
(21323,22723)(5250513,5349992)(5250000,5350000)	chr1	5300000	1402	0.078182
(21441,22834)(5260182,5359934)(5260000,5360000)	chr1	5310000	1395	0.080956
(21532,22849)(5270104,5360801)(5270000,5370000)	chr1	5320000	1319	0.083137
(21657,22852)(5280022,5378951)(5280000,5380000)	chr1	5330000	1197	0.084404
(21801,22857)(5290022,5388427)(5290000,5390000)	chr1	5340000	1058	0.087180
(21898,22859)(5300025,5396942)(5300000,5400000)	chr1	5350000	963	0.085933
(22033,22860)(5310004,5407061)(5310000,5410000)	chr1	5360000	829	0.077807
(22168,22860)(5321376,5407061)(5320000,5420000)	chr1	5370000	694	0.083115
(22338,22860)(5330077,5407061)(5330000,5430000)	chr1	5380000	524	0.092967
(22524,22860)(5340118,5407061)(5340000,5440000)	chr1	5390000	338	0.108899
(22724,22860)(5350000,5407061)(5350000,5450000)	chr1	5400000	138	0.128564
(22835,22860)(5360028,5407061)(5360000,5460000)	chr1	5410000	27	0.092226
(22850,22860)(5378869,5407061)(5370000,5470000)	chr1	5420000	12	0.057577
(22853,22861)(5388344,5477549)(5380000,5480000)	chr1	5430000	10	0.076008
(22858,22861)(5396743,5477549)(5390000,5490000)	chr1	5440000	5	0.099764
(22860,22863)(5407061,5490406)(5400000,5500000)	chr1	5450000	5	0.068923
(22861,22865)(5477549,5509788)(5410000,5510000)	chr1	5460000	6	0.077974
(22861,22911)(5477549,5515328)(5420000,5520000)	chr1	5470000	52	0.100587
(22861,22921)(5477549,5529767)(5430000,5530000)	chr1	5480000	62	0.098221
(22861,22932)(5477549,5533207)(5440000,5540000)	chr1	5490000	73	0.090513
(22861,22932)(5477549,5533207)(5450000,5550000)	chr1	5500000	73	0.090513
(22861,22932)(5477549,5533207)(5460000,5560000)	chr1	5510000	73	0.090513
(22861,23026)(5477549,5568952)(5470000,5570000)	chr1	5520000	167	0.069894
(22862,23031)(5490377,5570951)(5480000,5580000)	chr1	5530000	171	0.069784
(22862,23032)(5490377,5584260)(5490000,5590000)	chr1	5540000	172	0.069586
(22864,23032)(5509548,5584260)(5500000,5600000)	chr1	5550000	170	0.070322
(22866,23047)(5510304,5606288)(5510000,5610000)	chr1	5560000	183	0.070527
(22912,23058)(5520252,5616450)(5520000,5620000)	chr1	5570000	148	0.060678
(22922,23061)(5530828,5629216)(5530000,5630000)	chr1	5580000	141	0.063186
(22933,23062)(5560330,5638923)(5540000,5640000)	chr1	5590000	131	0.064360
(22933,23062)(5560330,5638923)(5550000,5650000)	chr1	5600000	131	0.064360
(22933,23067)(5560330,5652834)(5560000,5660000)	chr1	5610000	136	0.063798
(23027,23068)(5570226,5660581)(5570000,5670000)	chr1	5620000	43	0.091977
(23032,23068)(5584260,5660581)(5580000,5680000)	chr1	5630000	38	0.091248
(23033,23070)(5601266,5680702)(5590000,5690000)	chr1	5640000	39	0.090267
(23033,23070)(5601266,5680702)(5600000,5700000)	chr1	5650000	39	0.090267
(23048,23070)(5611944,5680702)(5610000,5710000)	chr1	5660000	24	0.101073
(23059,23071)(5628535,5719979)(5620000,5720000)	chr1	5670000	14	0.113868
(23062,23083)(5638923,5729416)(5630000,5730000)	chr1	5680000	23	0.075249
(23063,23089)(5651488,5739352)(5640000,5740000)	chr1	5690000	28	0.101007
(23063,23089)(5651488,5739352)(5650000,5750000)	chr1	5700000	28	0.101007
(23068,23089)(5660581,5739352)(5660000,5760000)	chr1	5710000	23	0.111885
(23069,23089)(5680686,5739352)(5670000,5770000)	chr1	5720000	22	0.105130
(23069,23089)(5680686,5739352)(5680000,5780000)	chr1	5730000	22	0.105130
(23071,23089)(5719979,5739352)(5690000,5790000)	chr1	5740000	20	0.111453
(23071,23094)(5719979,5795190)(5700000,5800000)	chr1	5750000	25	0.101948
(23071,23096)(5719979,5800814)(5710000,5810000)	chr1	5760000	27	0.096771
(23072,23165)(5720032,5818206)(5720000,5820000)	chr1	5770000	95	0.089765
(23084,23167)(5739137,5829884)(5730000,5830000)	chr1	5780000	85	0.090810
(23090,23194)(5795056,5838658)(5740000,5840000)	chr1	5790000	106	0.085004
(23090,23198)(5795056,5845019)(5750000,5850000)	chr1	5800000	110	0.083043
(23090,23201)(5795056,5852177)(5760000,5860000)	chr1	5810000	113	0.083564
(23090,23201)(5795056,5852177)(5770000,5870000)	chr1	5820000	113	0.083564
(23090,23201)(5795056,5852177)(5780000,5880000)	chr1	5830000	113	0.083564
(23090,23201)(5795056,5852177)(5790000,5890000)	chr1	5840000	113	0.083564
(23095,23201)(5800571,5852177)(5800000,5900000)	chr1	5850000	108	0.084482
(23097,23216)(5812942,5909509)(5810000,5910000)	chr1	5860000	121	0.081670
(23166,23249)(5823058,5919893)(5820000,5920000)	chr1	5870000	85	0.074502
(23168,23250)(5830911,5922430)(5830000,5930000)	chr1	5880000	84	0.075752
(23195,23250)(5843529,5922430)(5840000,5940000)	chr1	5890000	57	0.068704
(23199,23255)(5851287,5942978)(5850000,5950000)	chr1	5900000	58	0.069991
(23202,23256)(5902673,5953857)(5860000,5960000)	chr1	5910000	56	0.067819
(23202,23259)(5902673,5966611)(5870000,5970000)	chr1	5920000	59	0.070261
(23202,23259)(5902673,5966611)(5880000,5980000)	chr1	5930000	59	0.070261
(23202,23264)(5902673,5982958)(5890000,5990000)	chr1	5940000	64	0.070038
(23202,23264)(5902673,5982958)(5900000,6000000)	chr1	5950000	64	0.070038
(23217,23294)(5910048,6009706)(5910000,6010000)	chr1	5960000	79	0.083912
(23250,23294)(5922430,6009706)(5920000,6020000)	chr1	5970000	46	0.092945
(23251,23294)(5942577,6009706)(5930000,6030000)	chr1	5980000	45	0.090997
(23251,23294)(5942577,6009706)(5940000,6040000)	chr1	5990000	45	0.090997
(23256,23294)(5953857,6009706)(5950000,6050000)	chr1	6000000	40	0.095100
(23257,23298)(5963265,6056423)(5960000,6060000)	chr1	6010000	43	0.089988
(23260,23298)(5982664,6056423)(5970000,6070000)	chr1	6020000	40	0.088175
(23260,23298)(5982664,6056423)(5980000,6080000)	chr1	6030000	40	0.088175
(23265,23299)(6007191,6083720)(5990000,6090000)	chr1	6040000	36	0.102330
(23265,23303)(6007191,6098690)(6000000,6100000)	chr1	6050000	40	0.099821
(23295,23308)(6055942,6104617)(6010000,6110000)	chr1	6060000	15	0.109863
(23295,23310)(6055942,6115576)(6020000,6120000)	chr1	6070000	17	0.103551
(23295,23332)(6055942,6125689)(6030000,6130000)	chr1	6080000	39	0.070259
(23295,23339)(6055942,6139759)(6040000,6140000)	chr1	6090000	46	0.076417
(23295,23347)(6055942,6142205)(6050000,6150000)	chr1	6100000	54	0.073574
(23299,23347)(6083720,6142205)(6060000,6160000)	chr1	6110000	50	0.077062
(23299,23351)(6083720,6169981)(6070000,6170000)	chr1	6120000	54	0.078687
(23299,23353)(6083720,6170275)(6080000,6180000)	chr1	6130000	56	0.079122
(23300,23377)(6098600,6189300)(6090000,6190000)	chr1	6140000	79	0.097651
(23304,23415)(6102030,6195247)(6100000,6200000)	chr1	6150000	113	0.079492
(23309,23415)(6115398,6195247)(6110000,6210000)	chr1	6160000	108	0.077124
(23311,23428)(6124905,6214219)(6120000,6220000)	chr1	6170000	119	0.075311
(23333,23431)(6135924,6221549)(6130000,6230000)	chr1	6180000	100	0.082039
(23340,23432)(6140158,6238901)(6140000,6240000)	chr1	6190000	94	0.079620
(23348,23432)(6169831,6238901)(6150000,6250000)	chr1	6200000	86	0.081755
(23348,23478)(6169831,6258174)(6160000,6260000)	chr1	6210000	132	0.091964
(23352,23479)(6170012,6269654)(6170000,6270000)	chr1	6220000	129	0.091490
(23354,23511)(6183022,6275734)(6180000,6280000)	chr1	6230000	159	0.095286
(23378,23530)(6190310,6288736)(6190000,6290000)	chr1	6240000	154	0.084752
(23416,23562)(6213396,6299460)(6200000,6300000)	chr1	6250000	148	0.160328
(23416,23617)(6213396,6308717)(6210000,6310000)	chr1	6260000	203	0.145216
(23429,23621)(6221494,6318621)(6220000,6320000)	chr1	6270000	194	0.147837
